Id,y
53597,1.75785
53598,1.88426
53599,2.47689
53600,1.63117
53601,2.18399
53602,1.73119
53603,2.03700
53604,1.59558
53605,2.29438
53606,1.91156
53607,1.83510
53608,2.35967
53609,2.05784
53610,1.29871
53611,2.00534
53612,2.29817
53613,1.86594
53614,1.25761
53615,1.54972
53616,1.55920
53617,1.62636
53618,1.34366
53619,1.90336
53620,2.07764
53621,1.98204
53622,1.68284
53623,1.93986
53624,2.31237
53625,1.64327
53626,1.76410
53627,2.17979
53628,2.13870
53629,2.18711
53630,1.97492
53631,2.00951
53632,1.80066
53633,2.24256
53634,1.38126
53635,2.09860
53636,2.00567
53637,1.58068
53638,1.79376
53639,1.49721
53640,1.82787
53641,1.77451
53642,2.11662
53643,1.61884
53644,2.04541
53645,1.58084
53646,1.78028
53647,2.03544
53648,1.90810
53649,1.90625
53650,2.28629
53651,2.06940
53652,1.49515
53653,1.65123
53654,2.12516
53655,2.24553
53656,2.36859
53657,1.79529
53658,2.28500
53659,1.57970
53660,2.11671
53661,2.15302
53662,2.05304
53663,1.99460
53664,1.70485
53665,1.92237
53666,2.35291
53667,1.85303
53668,1.83865
53669,2.07331
53670,1.31077
53671,1.44394
53672,1.95572
53673,1.59398
53674,1.74156
53675,2.16520
53676,1.94450
53677,2.22872
53678,1.95697
53679,1.93400
53680,1.64097
53681,1.96731
53682,2.20021
53683,1.59236
53684,1.65390
53685,1.94488
53686,1.97354
53687,1.73663
53688,1.99314
53689,1.84102
53690,1.98473
53691,2.12147
53692,1.84292
53693,1.72335
53694,1.91093
53695,2.04120
53696,1.37108
53697,2.23363
53698,2.29121
53699,1.61385
53700,1.65215
53701,1.81984
53702,1.66633
53703,2.12093
53704,1.82662
53705,2.12622
53706,1.56816
53707,2.27611
53708,2.41885
53709,2.38054
53710,2.32078
53711,1.85085
53712,1.98949
53713,1.92045
53714,1.64837
53715,2.05153
53716,1.80052
53717,1.71237
53718,1.52088
53719,2.10948
53720,2.26904
53721,1.72538
53722,2.16221
53723,2.07786
53724,1.56579
53725,2.03189
53726,1.54414
53727,2.13486
53728,1.83688
53729,2.15523
53730,1.77343
53731,1.96628
53732,1.59144
53733,2.01898
53734,1.86551
53735,2.08365
53736,1.89856
53737,2.18687
53738,1.62913
53739,1.89031
53740,1.91811
53741,1.91928
53742,1.68630
53743,1.94689
53744,2.40064
53745,2.01613
53746,1.96307
53747,1.66588
53748,1.88071
53749,2.14570
53750,2.02372
53751,1.26146
53752,1.57335
53753,1.67015
53754,2.10122
53755,2.44117
53756,2.09725
53757,1.83827
53758,1.62342
53759,1.97802
53760,2.24545
53761,1.82193
53762,1.27805
53763,2.17178
53764,2.24561
53765,1.32582
53766,1.54807
53767,1.82740
53768,1.85696
53769,1.91403
53770,1.94491
53771,1.59411
53772,2.54655
53773,1.79970
53774,1.81532
53775,1.95522
53776,2.28488
53777,1.75946
53778,1.51440
53779,1.70741
53780,1.47923
53781,1.82933
53782,1.89275
53783,1.80831
53784,1.69020
53785,1.66462
53786,1.97487
53787,2.16489
53788,1.64847
53789,1.58418
53790,1.67499
53791,1.86223
53792,1.80062
53793,1.67243
53794,1.47486
53795,2.37475
53796,2.01168
53797,1.35910
53798,1.93570
53799,2.18011
53800,1.59569
53801,1.86187
53802,1.69435
53803,1.89702
53804,1.78232
53805,2.10414
53806,1.96318
53807,1.77278
53808,1.76411
53809,2.20581
53810,1.92919
53811,1.63226
53812,1.55035
53813,1.70316
53814,1.85176
53815,2.12105
53816,2.17469
53817,1.31980
53818,1.94547
53819,2.37893
53820,1.97994
53821,2.10555
53822,1.57009
53823,2.15789
53824,2.23779
53825,1.74800
53826,2.08986
53827,1.66793
53828,1.38681
53829,1.79489
53830,1.52315
53831,2.05967
53832,1.81206
53833,2.48405
53834,1.70380
53835,1.66812
53836,1.65354
53837,1.94891
53838,2.12220
53839,2.17963
53840,1.65300
53841,1.67153
53842,1.93152
53843,1.65670
53844,2.07079
53845,1.88503
53846,1.23621
53847,1.59586
53848,1.81292
53849,2.16175
53850,2.09501
53851,1.79300
53852,1.67094
53853,1.68070
53854,1.84500
53855,2.32478
53856,1.95532
53857,2.18607
53858,1.65867
53859,1.65244
53860,1.55762
53861,1.95813
53862,2.09934
53863,1.81702
53864,2.20982
53865,2.15892
53866,1.71086
53867,1.44731
53868,2.50637
53869,1.63266
53870,1.71858
53871,1.73193
53872,1.44025
53873,1.35027
53874,2.27503
53875,2.29775
53876,2.18884
53877,1.96775
53878,1.68903
53879,1.81462
53880,2.51667
53881,2.06362
53882,2.19495
53883,2.21711
53884,2.03057
53885,1.81117
53886,2.25627
53887,2.17343
53888,2.20242
53889,1.31344
53890,1.64674
53891,1.74252
53892,2.53269
53893,2.23275
53894,1.60407
53895,2.12918
53896,1.86684
53897,1.78905
53898,2.09154
53899,2.10760
53900,1.53384
53901,1.73122
53902,1.67186
53903,1.56104
53904,2.05103
53905,2.15662
53906,1.77871
53907,1.55855
53908,1.64680
53909,1.82726
53910,2.27386
53911,1.60916
53912,2.22216
53913,1.99704
53914,1.88564
53915,2.24635
53916,2.31973
53917,1.62701
53918,1.76800
53919,1.55963
53920,1.60932
53921,2.06281
53922,2.09983
53923,2.23763
53924,1.98181
53925,1.39228
53926,2.07620
53927,1.64393
53928,2.23958
53929,1.56700
53930,1.75277
53931,1.92330
53932,1.62668
53933,1.96417
53934,2.10228
53935,1.56263
53936,2.03329
53937,1.36303
53938,2.14514
53939,2.21034
53940,2.27423
53941,1.58261
53942,1.40547
53943,1.58490
53944,1.74724
53945,2.26232
53946,1.92632
53947,2.23198
53948,1.99845
53949,2.03622
53950,1.73394
53951,1.83616
53952,2.10476
53953,1.58684
53954,2.14122
53955,1.47488
53956,1.63096
53957,1.43438
53958,2.19827
53959,1.96940
53960,2.31753
53961,1.59490
53962,2.43809
53963,1.51708
53964,2.02218
53965,1.24224
53966,1.64040
53967,2.26556
53968,2.16999
53969,1.60958
53970,2.22153
53971,2.02138
53972,2.23421
53973,1.98520
53974,1.34831
53975,1.61382
53976,2.25493
53977,2.10661
53978,1.75609
53979,2.03996
53980,1.58262
53981,1.76919
53982,1.56923
53983,1.33666
53984,1.27611
53985,1.49083
53986,2.12426
53987,1.64054
53988,1.86549
53989,2.17652
53990,2.04682
53991,2.01183
53992,1.61826
53993,2.19129
53994,1.72219
53995,1.55324
53996,1.97228
53997,1.83703
53998,2.34786
53999,2.13127
54000,1.84587
54001,2.05846
54002,1.93693
54003,1.92173
54004,1.27295
54005,2.09095
54006,1.91650
54007,1.48640
54008,2.43321
54009,1.82298
54010,2.17403
54011,1.85197
54012,2.35500
54013,1.55244
54014,2.22810
54015,2.01618
54016,2.01753
54017,1.57367
54018,1.75856
54019,1.61451
54020,1.73435
54021,1.65980
54022,1.92922
54023,1.93543
54024,1.95826
54025,1.99753
54026,1.52690
54027,2.25271
54028,2.31567
54029,1.66686
54030,2.04452
54031,1.60972
54032,1.91871
54033,1.73240
54034,2.07872
54035,1.83968
54036,1.54936
54037,1.92618
54038,2.38812
54039,1.69749
54040,1.80925
54041,2.16599
54042,2.14836
54043,2.24969
54044,1.68777
54045,1.70243
54046,1.62799
54047,1.64339
54048,1.92584
54049,1.76043
54050,2.21216
54051,1.72813
54052,1.66374
54053,2.14746
54054,1.85568
54055,2.16299
54056,1.91424
54057,1.24405
54058,1.64066
54059,1.61303
54060,2.24028
54061,2.19490
54062,2.04101
54063,1.91038
54064,1.55419
54065,1.69470
54066,1.90917
54067,1.79196
54068,1.63906
54069,1.88782
54070,1.81242
54071,1.97772
54072,1.66934
54073,1.82333
54074,1.35515
54075,2.27007
54076,2.28449
54077,1.63309
54078,1.64983
54079,1.89758
54080,1.85254
54081,1.90726
54082,1.53937
54083,1.86108
54084,2.48665
54085,2.25004
54086,1.65434
54087,1.76035
54088,1.58458
54089,2.18960
54090,1.76877
54091,1.70947
54092,1.65954
54093,1.79592
54094,1.71741
54095,1.94562
54096,2.02534
54097,1.79435
54098,1.78547
54099,1.72632
54100,1.61094
54101,1.78240
54102,2.12822
54103,2.17157
54104,1.99502
54105,2.45597
54106,2.19897
54107,1.30358
54108,2.05749
54109,1.66030
54110,2.01273
54111,1.71877
54112,2.22490
54113,1.60098
54114,2.12613
54115,1.64921
54116,2.52552
54117,1.83738
54118,2.23149
54119,1.91403
54120,1.52539
54121,2.08840
54122,1.51161
54123,1.52596
54124,2.04654
54125,2.54053
54126,1.53334
54127,2.20059
54128,1.41096
54129,1.51274
54130,2.21900
54131,2.16139
54132,2.30014
54133,2.09685
54134,1.81270
54135,2.13690
54136,2.19758
54137,1.95040
54138,2.19753
54139,1.39073
54140,1.72626
54141,1.96483
54142,2.37993
54143,1.93031
54144,1.63530
54145,1.16796
54146,2.02005
54147,2.13626
54148,1.78710
54149,1.63425
54150,1.70301
54151,1.97605
54152,1.60368
54153,1.95613
54154,2.32204
54155,1.74694
54156,1.97330
54157,1.64205
54158,2.22376
54159,1.47367
54160,2.08907
54161,2.11724
54162,1.85699
54163,1.85730
54164,1.78080
54165,1.78529
54166,1.61471
54167,2.01661
54168,1.89247
54169,1.58038
54170,1.89825
54171,1.33288
54172,1.61278
54173,1.49326
54174,1.63782
54175,2.17438
54176,2.42553
54177,1.87696
54178,1.90077
54179,1.54176
54180,2.28659
54181,2.30948
54182,1.65029
54183,1.46212
54184,2.00669
54185,1.61558
54186,1.78238
54187,2.31396
54188,2.06664
54189,1.67989
54190,2.09070
54191,1.68476
54192,1.62453
54193,1.96275
54194,2.44877
54195,1.50708
54196,2.07524
54197,1.83263
54198,1.72158
54199,2.15915
54200,1.78337
54201,1.63689
54202,1.49130
54203,1.78243
54204,1.64685
54205,1.89745
54206,1.79134
54207,2.20347
54208,2.31489
54209,1.74581
54210,2.31988
54211,1.70282
54212,1.73335
54213,1.97845
54214,2.34919
54215,2.16249
54216,2.10080
54217,2.19323
54218,2.17692
54219,1.76857
54220,1.96569
54221,2.16493
54222,1.85375
54223,1.25347
54224,1.86772
54225,1.90973
54226,1.59484
54227,1.60119
54228,1.56561
54229,1.72035
54230,1.90158
54231,2.44076
54232,1.47248
54233,2.37092
54234,1.95605
54235,1.99865
54236,1.87082
54237,1.81272
54238,1.58989
54239,2.22737
54240,1.87406
54241,1.40288
54242,2.48583
54243,2.05531
54244,2.03543
54245,2.00572
54246,1.97827
54247,1.67867
54248,2.15014
54249,1.63868
54250,1.94597
54251,1.88503
54252,2.01253
54253,1.94503
54254,1.61781
54255,1.68941
54256,1.81358
54257,2.08203
54258,1.81506
54259,2.02562
54260,2.04688
54261,2.09392
54262,1.49741
54263,2.36221
54264,1.51799
54265,2.20790
54266,1.96288
54267,2.09758
54268,1.74374
54269,1.78345
54270,2.20324
54271,2.18867
54272,1.66274
54273,2.01870
54274,1.29074
54275,1.90286
54276,1.65845
54277,1.89961
54278,2.18865
54279,1.70812
54280,1.41875
54281,1.65474
54282,1.37979
54283,1.74136
54284,1.69010
54285,1.93755
54286,1.60115
54287,1.40303
54288,2.07663
54289,2.30700
54290,2.28280
54291,2.05555
54292,2.36358
54293,1.62292
54294,2.06361
54295,2.32041
54296,1.75982
54297,1.83703
54298,1.71928
54299,1.98770
54300,2.26692
54301,1.87547
54302,1.76207
54303,1.71703
54304,2.39638
54305,1.74675
54306,1.76742
54307,1.74653
54308,2.36006
54309,2.44402
54310,2.23428
54311,2.14075
54312,2.02218
54313,1.74259
54314,1.51955
54315,2.32608
54316,1.67012
54317,1.54142
54318,2.00896
54319,1.75363
54320,1.52096
54321,1.44207
54322,2.49123
54323,1.99330
54324,1.53666
54325,2.39343
54326,1.90982
54327,1.51475
54328,1.29679
54329,1.53757
54330,1.76039
54331,1.97644
54332,2.04696
54333,2.22894
54334,2.22887
54335,2.05482
54336,1.71133
54337,2.22762
54338,2.07175
54339,1.98322
54340,2.05263
54341,1.43543
54342,1.90549
54343,2.15577
54344,1.85294
54345,1.66282
54346,1.77499
54347,1.68864
54348,1.73706
54349,1.67633
54350,1.52147
54351,1.86133
54352,1.80156
54353,2.18486
54354,1.87736
54355,2.24941
54356,1.88252
54357,1.71400
54358,1.82478
54359,1.76363
54360,1.84573
54361,1.77339
54362,2.10006
54363,1.77563
54364,1.66233
54365,2.15078
54366,1.73555
54367,2.13354
54368,1.45073
54369,1.81637
54370,2.04647
54371,2.55396
54372,1.77069
54373,2.27964
54374,1.80085
54375,2.09824
54376,1.86812
54377,2.34495
54378,1.71852
54379,1.73328
54380,1.90966
54381,1.56433
54382,2.33388
54383,1.94389
54384,2.10265
54385,2.13381
54386,1.69941
54387,1.79478
54388,1.62398
54389,1.60346
54390,1.57855
54391,2.12526
54392,1.94294
54393,1.67735
54394,1.70262
54395,2.37352
54396,2.23024
54397,1.73622
54398,2.24503
54399,1.45377
54400,2.18879
54401,2.20106
54402,2.26236
54403,1.51626
54404,1.48076
54405,1.86714
54406,2.35024
54407,1.35501
54408,1.68638
54409,1.94350
54410,2.11197
54411,2.38795
54412,2.27434
54413,1.64940
54414,1.70450
54415,1.71077
54416,1.64425
54417,2.23432
54418,1.82471
54419,1.72263
54420,1.52015
54421,2.08760
54422,1.85002
54423,2.26528
54424,1.59469
54425,1.87314
54426,1.95624
54427,2.19725
54428,1.89629
54429,2.24779
54430,1.96176
54431,1.83172
54432,1.98763
54433,1.83860
54434,1.80991
54435,1.73975
54436,1.85700
54437,2.15434
54438,1.64463
54439,1.75528
54440,1.98806
54441,2.16931
54442,2.24301
54443,2.39562
54444,2.14508
54445,1.92618
54446,2.04523
54447,2.38752
54448,1.51400
54449,1.43618
54450,1.32131
54451,1.79891
54452,2.15664
54453,2.03454
54454,1.64313
54455,2.03203
54456,2.30441
54457,2.31989
54458,1.99746
54459,1.73690
54460,1.48105
54461,2.25191
54462,2.47978
54463,2.05438
54464,1.73570
54465,2.32114
54466,2.52075
54467,2.28721
54468,2.15903
54469,1.92821
54470,1.76355
54471,1.66690
54472,1.52429
54473,1.63447
54474,1.93723
54475,2.06061
54476,1.66232
54477,1.62100
54478,2.20577
54479,1.70921
54480,1.67174
54481,1.98137
54482,1.93554
54483,1.68523
54484,1.78888
54485,1.77207
54486,2.06244
54487,2.24684
54488,2.24075
54489,1.83245
54490,2.23075
54491,1.59238
54492,1.68361
54493,1.78863
54494,2.23976
54495,1.79298
54496,1.80301
54497,1.71250
54498,1.56524
54499,1.67132
54500,2.17462
54501,1.76774
54502,1.71261
54503,2.07433
54504,1.72509
54505,2.01553
54506,2.30667
54507,2.18945
54508,2.04025
54509,1.58713
54510,2.19928
54511,1.87891
54512,1.86589
54513,1.51435
54514,2.15387
54515,1.64674
54516,2.25070
54517,1.71204
54518,1.86344
54519,1.70727
54520,1.54987
54521,1.92872
54522,2.20686
54523,2.10252
54524,2.23788
54525,1.82620
54526,2.13723
54527,1.87043
54528,2.06706
54529,1.31736
54530,2.39743
54531,2.17445
54532,1.59618
54533,1.94125
54534,1.64913
54535,1.99298
54536,2.11185
54537,2.24207
54538,2.18770
54539,1.89041
54540,1.99291
54541,2.18883
54542,2.04162
54543,2.36746
54544,1.72981
54545,1.79694
54546,2.28453
54547,1.67506
54548,1.99044
54549,1.64153
54550,1.29734
54551,1.71262
54552,1.82597
54553,2.17738
54554,1.81677
54555,2.14297
54556,1.73808
54557,2.31999
54558,1.37455
54559,1.67796
54560,1.58567
54561,1.58480
54562,1.76106
54563,1.66902
54564,2.06908
54565,1.52874
54566,2.09442
54567,1.51307
54568,1.78691
54569,2.24984
54570,1.89522
54571,1.92449
54572,2.09916
54573,1.67780
54574,2.42638
54575,1.68238
54576,1.74680
54577,1.74330
54578,2.07688
54579,1.77721
54580,1.73931
54581,1.63313
54582,2.02757
54583,1.35480
54584,1.57204
54585,2.37996
54586,1.66925
54587,1.54913
54588,1.68527
54589,1.67890
54590,1.90133
54591,1.79031
54592,1.50219
54593,1.79918
54594,1.43481
54595,1.51118
54596,1.93650
54597,2.69183
54598,1.98139
54599,1.64453
54600,1.71033
54601,2.09421
54602,1.85140
54603,1.83490
54604,1.82737
54605,1.83099
54606,2.26344
54607,1.82979
54608,1.87854
54609,2.03258
54610,2.27841
54611,1.75146
54612,1.72060
54613,1.42377
54614,1.58150
54615,1.77023
54616,2.14273
54617,2.27222
54618,1.76360
54619,2.15580
54620,1.80571
54621,1.62020
54622,1.58172
54623,2.19526
54624,2.15455
54625,2.14731
54626,2.22369
54627,1.94919
54628,2.00431
54629,1.85189
54630,2.01606
54631,1.91768
54632,2.37206
54633,1.89622
54634,1.87392
54635,2.07481
54636,1.75842
54637,2.00292
54638,1.75248
54639,2.09137
54640,1.75094
54641,1.67023
54642,1.78650
54643,2.47170
54644,2.36343
54645,1.31153
54646,2.25686
54647,1.70618
54648,1.80950
54649,1.80984
54650,1.45368
54651,1.98392
54652,1.95437
54653,1.78686
54654,1.57700
54655,2.08236
54656,1.77682
54657,1.88606
54658,1.93268
54659,1.85731
54660,1.83401
54661,2.37563
54662,2.00941
54663,1.81056
54664,1.93958
54665,1.37172
54666,1.99108
54667,1.80553
54668,1.70111
54669,1.90329
54670,1.77915
54671,1.85676
54672,1.91157
54673,1.43008
54674,2.02578
54675,1.98279
54676,2.27866
54677,1.81964
54678,1.71161
54679,2.23516
54680,2.13308
54681,2.40687
54682,2.12399
54683,2.16782
54684,1.77524
54685,1.57441
54686,1.51301
54687,1.68098
54688,1.91323
54689,1.64162
54690,1.82400
54691,1.38281
54692,1.65167
54693,1.98819
54694,2.32433
54695,1.41988
54696,1.91449
54697,1.75953
54698,1.71531
54699,1.76762
54700,1.64514
54701,1.73640
54702,1.68869
54703,2.41238
54704,1.49554
54705,1.56494
54706,1.20685
54707,2.26757
54708,1.84645
54709,2.02473
54710,1.57851
54711,1.82324
54712,1.95069
54713,2.15325
54714,1.92227
54715,1.92090
54716,1.88939
54717,1.69721
54718,2.12919
54719,1.64094
54720,2.29829
54721,1.76192
54722,1.66229
54723,1.30747
54724,1.94750
54725,1.76465
54726,2.07587
54727,1.77601
54728,1.81509
54729,2.25849
54730,2.31397
54731,1.67994
54732,2.11034
54733,2.18804
54734,2.19647
54735,1.89341
54736,2.10602
54737,1.65634
54738,2.21927
54739,2.23362
54740,2.22427
54741,1.84435
54742,2.26204
54743,1.81813
54744,2.29116
54745,1.76628
54746,1.70458
54747,2.20005
54748,1.48985
54749,2.06902
54750,1.18593
54751,2.18983
54752,2.18279
54753,1.63101
54754,2.17186
54755,1.73268
54756,2.50299
54757,1.83232
54758,1.95630
54759,1.33058
54760,1.55727
54761,2.36301
54762,2.03255
54763,1.57597
54764,1.88547
54765,1.96962
54766,2.14387
54767,1.47689
54768,2.14649
54769,2.00819
54770,1.49087
54771,1.63403
54772,1.61897
54773,1.81391
54774,1.76482
54775,2.17635
54776,1.79628
54777,1.61051
54778,1.95522
54779,1.51011
54780,2.02139
54781,1.69380
54782,1.74435
54783,1.79060
54784,2.28848
54785,2.20848
54786,2.27834
54787,1.98764
54788,1.79639
54789,1.71085
54790,2.25500
54791,1.86004
54792,1.26737
54793,1.89736
54794,2.21926
54795,1.77791
54796,1.66310
54797,2.20307
54798,2.32944
54799,1.79183
54800,1.86480
54801,1.63497
54802,2.15555
54803,2.13926
54804,1.69339
54805,2.30684
54806,2.15349
54807,2.36137
54808,2.02945
54809,1.73578
54810,2.29056
54811,1.78858
54812,1.64247
54813,1.81833
54814,1.50882
54815,2.12354
54816,1.41356
54817,1.87668
54818,1.67982
54819,1.68836
54820,1.60412
54821,2.34224
54822,2.08763
54823,1.71092
54824,1.64857
54825,2.02964
54826,1.29323
54827,1.73465
54828,2.13841
54829,2.17021
54830,1.94255
54831,2.23329
54832,1.64076
54833,2.14647
54834,1.78955
54835,2.09981
54836,2.00571
54837,1.96893
54838,2.08015
54839,1.85064
54840,1.74076
54841,2.07778
54842,1.59358
54843,2.33335
54844,2.42958
54845,1.92637
54846,1.88494
54847,2.18330
54848,2.04363
54849,1.60357
54850,1.70922
54851,2.13579
54852,1.66452
54853,2.28476
54854,1.87267
54855,1.45251
54856,1.77793
54857,2.28746
54858,1.85774
54859,2.07515
54860,1.88594
54861,1.94567
54862,1.69595
54863,1.85049
54864,2.01277
54865,1.51763
54866,2.15367
54867,1.42323
54868,1.71102
54869,1.73683
54870,1.55493
54871,2.26232
54872,2.11115
54873,2.20747
54874,1.91005
54875,1.88215
54876,1.50252
54877,1.38225
54878,1.33233
54879,1.97685
54880,1.67815
54881,1.65472
54882,2.26329
54883,1.97979
54884,2.06134
54885,1.83709
54886,1.53159
54887,1.61560
54888,1.67361
54889,2.31586
54890,2.05073
54891,1.89493
54892,2.14150
54893,1.75305
54894,2.11346
54895,2.18525
54896,1.81291
54897,1.49519
54898,2.29064
54899,1.79701
54900,1.80275
54901,1.78719
54902,1.78169
54903,1.80911
54904,2.18865
54905,1.79358
54906,2.16010
54907,1.31818
54908,1.54251
54909,1.45048
54910,2.00291
54911,1.77311
54912,1.90215
54913,2.34896
54914,1.64783
54915,2.04623
54916,1.77929
54917,1.24829
54918,1.34552
54919,1.35060
54920,1.51969
54921,2.06328
54922,2.40430
54923,1.50331
54924,2.02076
54925,2.15890
54926,2.48481
54927,1.55899
54928,1.75702
54929,2.19769
54930,1.75682
54931,1.84753
54932,2.36934
54933,1.62666
54934,1.54268
54935,1.59870
54936,2.36301
54937,1.80076
54938,1.97569
54939,2.17408
54940,2.11025
54941,1.93562
54942,1.58623
54943,1.79230
54944,1.54654
54945,1.90546
54946,1.85817
54947,1.67304
54948,1.57460
54949,1.90700
54950,2.14755
54951,1.79328
54952,1.60798
54953,1.53173
54954,2.12392
54955,1.92842
54956,1.67653
54957,2.00939
54958,1.69978
54959,2.12481
54960,1.65927
54961,1.82972
54962,2.34528
54963,1.99091
54964,1.71528
54965,1.58031
54966,1.56133
54967,2.27978
54968,2.13273
54969,1.79830
54970,1.80642
54971,2.35004
54972,1.52693
54973,1.60917
54974,1.73088
54975,1.56003
54976,2.10723
54977,2.18616
54978,1.78741
54979,1.67018
54980,2.13979
54981,2.50265
54982,1.91058
54983,1.68858
54984,2.14773
54985,1.95581
54986,2.09465
54987,1.63774
54988,1.97426
54989,1.70824
54990,1.73156
54991,1.45622
54992,2.38809
54993,1.77045
54994,1.85588
54995,1.47509
54996,2.18395
54997,1.77629
54998,1.62503
54999,1.90138
55000,2.39063
55001,1.66868
55002,2.37713
55003,2.27861
55004,2.01692
55005,2.18204
55006,2.02275
55007,1.87356
55008,1.46259
55009,1.90522
55010,1.90723
55011,1.83650
55012,1.98219
55013,1.62169
55014,2.22353
55015,1.67646
55016,1.79088
55017,1.88519
55018,2.17728
55019,2.34677
55020,2.02219
55021,2.01179
55022,1.43140
55023,1.59118
55024,1.74740
55025,1.92606
55026,1.71244
55027,1.71287
55028,2.32909
55029,1.53362
55030,1.63800
55031,2.47749
55032,1.59555
55033,1.62293
55034,1.35106
55035,1.91138
55036,2.28895
55037,2.50465
55038,1.43508
55039,2.24406
55040,2.08064
55041,1.48450
55042,1.28908
55043,1.55703
55044,1.67544
55045,2.05086
55046,1.45792
55047,1.93903
55048,1.89040
55049,2.18465
55050,2.03611
55051,1.94640
55052,1.63607
55053,2.09966
55054,1.49577
55055,1.52856
55056,1.95084
55057,1.76809
55058,1.60717
55059,1.97813
55060,1.81534
55061,1.69627
55062,1.73775
55063,2.14259
55064,2.03965
55065,1.91649
55066,2.09178
55067,1.62408
55068,1.67301
55069,1.62695
55070,2.20400
55071,1.96717
55072,2.03525
55073,2.15689
55074,1.61283
55075,2.01718
55076,1.81057
55077,2.14148
55078,2.16932
55079,2.00299
55080,1.58802
55081,1.93349
55082,1.39589
55083,2.12371
55084,1.85346
55085,1.69489
55086,1.54917
55087,2.32345
55088,2.04344
55089,1.91393
55090,2.33772
55091,2.32662
55092,1.66751
55093,1.63545
55094,1.53255
55095,1.62018
55096,1.80969
55097,1.81507
55098,1.88675
55099,2.09785
55100,1.56871
55101,1.85505
55102,2.10189
55103,1.67351
55104,1.94490
55105,1.80390
55106,2.20405
55107,1.71003
55108,1.65852
55109,2.35114
55110,1.65647
55111,1.91126
55112,1.82619
55113,1.36074
55114,2.12263
55115,1.45828
55116,2.14448
55117,1.77907
55118,1.80747
55119,1.89283
55120,1.81539
55121,1.86288
55122,1.69477
55123,1.46848
55124,1.49423
55125,2.03443
55126,2.19331
55127,1.96564
55128,1.76945
55129,2.36788
55130,1.87097
55131,1.56454
55132,2.17059
55133,2.20953
55134,2.07676
55135,2.01330
55136,1.78337
55137,1.87836
55138,1.88228
55139,1.77338
55140,1.32518
55141,1.80401
55142,2.02420
55143,1.86613
55144,1.29193
55145,2.09990
55146,2.04940
55147,1.71246
55148,2.25444
55149,1.76200
55150,2.33442
55151,2.47465
55152,1.63778
55153,1.95903
55154,1.71648
55155,1.97898
55156,1.61321
55157,1.97498
55158,2.07065
55159,1.71174
55160,2.37579
55161,1.61071
55162,1.92905
55163,2.07136
55164,1.79870
55165,1.89466
55166,1.92771
55167,2.44347
55168,1.29171
55169,1.52284
55170,1.70455
55171,2.35269
55172,1.91488
55173,2.00110
55174,2.18903
55175,2.16596
55176,2.22636
55177,2.29396
55178,1.78354
55179,2.09492
55180,1.45046
55181,2.08306
55182,1.80128
55183,2.04334
55184,1.99291
55185,1.76060
55186,2.36629
55187,2.17727
55188,1.78327
55189,2.15095
55190,1.75473
55191,1.69753
55192,2.18929
55193,1.79249
55194,2.39271
55195,2.30843
55196,1.79837
55197,2.05109
55198,2.22390
55199,2.15657
55200,2.27743
55201,2.15682
55202,2.06870
55203,1.46581
55204,1.59042
55205,2.21970
55206,1.83613
55207,1.65015
55208,1.67157
55209,2.28065
55210,2.23176
55211,2.39275
55212,1.93239
55213,1.63447
55214,1.35692
55215,1.54788
55216,2.04237
55217,2.36590
55218,1.80400
55219,1.77013
55220,1.94619
55221,1.56208
55222,1.95678
55223,1.86568
55224,2.21170
55225,1.51197
55226,1.67490
55227,1.95646
55228,1.88970
55229,1.29789
55230,2.04191
55231,1.92700
55232,2.27971
55233,1.70541
55234,1.47099
55235,1.60565
55236,2.36966
55237,1.83250
55238,2.20795
55239,1.83678
55240,2.28032
55241,2.41382
55242,1.68491
55243,1.62035
55244,1.93645
55245,1.99201
55246,2.14986
55247,1.60054
55248,1.39250
55249,2.39870
55250,1.76788
55251,1.56273
55252,2.06839
55253,1.88586
55254,1.76674
55255,1.38516
55256,2.24399
55257,1.78136
55258,1.58112
55259,1.81383
55260,1.96866
55261,1.51558
55262,1.56243
55263,1.72497
55264,1.87257
55265,1.68936
55266,2.17817
55267,2.12024
55268,2.00281
55269,1.76449
55270,1.88132
55271,2.17055
55272,1.88909
55273,1.63838
55274,2.37097
55275,1.84855
55276,1.97165
55277,1.87646
55278,2.36161
55279,1.72405
55280,1.67209
55281,1.96755
55282,1.53410
55283,2.24472
55284,1.86865
55285,1.42892
55286,2.11867
55287,1.41331
55288,1.83993
55289,1.54255
55290,2.37527
55291,1.31006
55292,1.58913
55293,1.68076
55294,1.71257
55295,2.30202
55296,2.39327
55297,1.68622
55298,1.57313
55299,2.02958
55300,1.74551
55301,1.55664
55302,1.56083
55303,1.80575
55304,1.95778
55305,2.29644
55306,1.89212
55307,2.19346
55308,2.06086
55309,1.92946
55310,2.06029
55311,2.01945
55312,1.57646
55313,1.38793
55314,1.96749
55315,1.93421
55316,2.27876
55317,1.84136
55318,1.84565
55319,1.59733
55320,2.22339
55321,1.88571
55322,1.87067
55323,1.89071
55324,1.93368
55325,2.24992
55326,2.31215
55327,1.82224
55328,1.83204
55329,2.00342
55330,1.78236
55331,2.19352
55332,2.25446
55333,2.16170
55334,1.76544
55335,1.73957
55336,2.00034
55337,1.53174
55338,2.10463
55339,1.49687
55340,2.17211
55341,1.91227
55342,1.49025
55343,2.08220
55344,2.41428
55345,1.60133
